Date,Open,High,Low,Close,UD,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),id,pred,confidence(U)
25/02/2011,12095.79,12151.03,12060.93,12131.05,U,-37.350000000000364,-106.26000000000022,-178.6900000000005,12129.049999999997,12236.483333333335,12307.070000000002,12332.17,12068.73,12106.08,12212.34,0.3828715894908564,2805.0,U,0.6171284105091436
28/02/2011,12131.05,12235.04,12130.15,12227.93,U,62.31999999999971,-37.350000000000364,-106.26000000000022,12101.953333333333,12129.049999999997,12236.483333333335,12307.070000000002,12131.05,12068.73,12106.08,0.4055796075402742,2806.0,U,0.5944203924597259
01/03/2011,12226.49,12261.38,12054.99,12056.88,D,96.88000000000102,62.31999999999971,-37.350000000000364,12142.57,12101.953333333333,12129.049999999997,12236.483333333335,12227.93,12131.05,12068.73,0.4176803522792061,2807.0,U,0.5823196477207939
02/03/2011,12057.34,12115.12,12018.63,12066.27,U,-171.0500000000011,96.88000000000102,62.31999999999971,12138.62,12142.57,12101.953333333333,12129.049999999997,12056.88,12227.93,12131.05,0.36158205976213825,2808.0,U,0.6384179402378618
03/03/2011,12068.01,12283.1,12068.01,12258.58,U,9.390000000001237,-171.0500000000011,96.88000000000102,12117.026666666667,12138.62,12142.57,12101.953333333333,12066.27,12056.88,12227.93,0.36519228019375216,2809.0,U,0.6348077198062478
04/03/2011,12259.87,12271.37,12079.51,12169.58,D,192.3099999999995,9.390000000001237,-171.0500000000011,12127.243333333334,12117.026666666667,12138.62,12142.57,12258.58,12066.27,12056.88,0.4516635033735373,2810.0,U,0.5483364966264627
07/03/2011,12171.09,12243.44,12041.6,12089.81,D,-89.0,192.3099999999995,9.390000000001237,12164.81,12127.243333333334,12117.026666666667,12138.62,12169.58,12258.58,12066.27,0.39347264532211673,2811.0,U,0.6065273546778832
08/03/2011,12085.8,12251.2,12072.21,12214.61,U,-79.77000000000044,-89.0,192.3099999999995,12172.656666666668,12164.81,12127.243333333334,12117.026666666667,12089.81,12169.58,12258.58,0.34377514216046134,2812.0,U,0.6562248578395387
09/03/2011,12211.16,12257.82,12156.6,12213.09,U,124.80000000000109,-79.77000000000044,-89.0,12158.0,12172.656666666668,12164.81,12127.243333333334,12214.61,12089.81,12169.58,0.41672449984515364,2813.0,U,0.5832755001548464
10/03/2011,12121.29,12211.43,11974.39,11984.99,D,-1.5200000000004366,124.80000000000109,-79.77000000000044,12172.503333333332,12158.0,12172.656666666668,12164.81,12213.09,12214.61,12089.81,0.4119610330186191,2814.0,U,0.5880389669813809
11/03/2011,11976.96,12087.01,11936.32,12042.81,U,-228.10000000000036,-1.5200000000004366,124.80000000000109,12137.563333333334,12172.503333333332,12158.0,12172.656666666668,11984.99,12213.09,12214.61,0.3314481282910998,2815.0,U,0.6685518717089002
14/03/2011,12011.17,12042.13,11897.31,11992.55,D,57.81999999999971,-228.10000000000036,-1.5200000000004366,12080.296666666667,12137.563333333334,12172.503333333332,12158.0,12042.81,11984.99,12213.09,0.37802828111832726,2816.0,U,0.6219717188816728
15/03/2011,11979.38,11988.69,11696.25,11854.58,D,-50.26000000000022,57.81999999999971,-228.10000000000036,12006.783333333333,12080.296666666667,12137.563333333334,12172.503333333332,11992.55,12042.81,11984.99,0.41756927245782305,2817.0,U,0.582430727542177
16/03/2011,11854.2,11856.7,11555.48,11613.46,D,-137.96999999999935,-50.26000000000022,57.81999999999971,11963.313333333334,12006.783333333333,12080.296666666667,12137.563333333334,11854.58,11992.55,12042.81,0.35927181997531593,2818.0,U,0.6407281800246841
17/03/2011,11614.89,11800.54,11614.82,11774.06,U,-241.1200000000008,-137.96999999999935,-50.26000000000022,11820.196666666665,11963.313333333334,12006.783333333333,12080.296666666667,11613.46,11854.58,11992.55,0.34887622656874673,2819.0,U,0.6511237734312533
18/03/2011,11777.23,11927.09,11777.23,11858.67,U,160.60000000000036,-241.1200000000008,-137.96999999999935,11747.366666666667,11820.196666666665,11963.313333333334,12006.783333333333,11774.06,11613.46,11854.58,0.4344935234986892,2820.0,U,0.5655064765013108
21/03/2011,11860.11,12078.3,11860.11,12036.6,U,84.61000000000058,160.60000000000036,-241.1200000000008,11748.729999999998,11747.366666666667,11820.196666666665,11963.313333333334,11858.67,11774.06,11613.46,0.48080494143830205,2821.0,U,0.519195058561698
22/03/2011,12036.37,12050.98,12002.85,12018.4,D,177.9300000000003,84.61000000000058,160.60000000000036,11889.776666666667,11748.729999999998,11747.366666666667,11820.196666666665,12036.6,11858.67,11774.06,0.44502257156877134,2822.0,U,0.5549774284312287
23/03/2011,12018.4,12116.14,11972.61,12085.64,U,-18.200000000000728,177.9300000000003,84.61000000000058,11971.223333333333,11889.776666666667,11748.729999999998,11747.366666666667,12018.4,12036.6,11858.67,0.42320840783496294,2823.0,U,0.5767915921650371
24/03/2011,12110.92,12191.18,12087.54,12170.64,U,67.23999999999978,-18.200000000000728,177.9300000000003,12046.88,11971.223333333333,11889.776666666667,11748.729999999998,12085.64,12018.4,12036.6,0.4042767606859644,2824.0,U,0.5957232393140356
25/03/2011,12192.36,12259.79,12170.71,12220.51,U,85.0,67.23999999999978,-18.200000000000728,12091.56,12046.88,11971.223333333333,11889.776666666667,12170.64,12085.64,12018.4,0.43174961749623036,2825.0,U,0.5682503825037697
28/03/2011,12221.19,12272.92,12197.88,12197.88,D,49.8700000000008,85.0,67.23999999999978,12158.93,12091.56,12046.88,11971.223333333333,12220.51,12170.64,12085.64,0.4104947448133671,2826.0,U,0.5895052551866329
29/03/2011,12194.48,12285.41,12173.51,12279.01,U,-22.63000000000102,49.8700000000008,85.0,12196.343333333332,12158.93,12091.56,12046.88,12197.88,12220.51,12170.64,0.38436963595979007,2827.0,U,0.6156303640402099
30/03/2011,12280.07,12383.46,12280.07,12350.61,U,81.13000000000102,-22.63000000000102,49.8700000000008,12232.466666666667,12196.343333333332,12158.93,12091.56,12279.01,12197.88,12220.51,0.3973831865047126,2828.0,U,0.6026168134952874
31/03/2011,12350.76,12381.68,12319.01,12319.73,D,71.60000000000036,81.13000000000102,-22.63000000000102,12275.833333333334,12232.466666666667,12196.343333333332,12158.93,12350.61,12279.01,12197.88,0.41086896119086386,2829.0,U,0.5891310388091362
01/04/2011,12321.02,12419.71,12321.02,12376.72,U,-30.88000000000102,71.60000000000036,81.13000000000102,12316.450000000003,12275.833333333334,12232.466666666667,12196.343333333332,12319.73,12350.61,12279.01,0.3741108569224366,2830.0,U,0.6258891430775634
04/04/2011,12374.6,12407.41,12369.15,12400.03,U,56.98999999999978,-30.88000000000102,71.60000000000036,12349.019999999999,12316.450000000003,12275.833333333334,12232.466666666667,12376.72,12319.73,12350.61,0.37780926443748336,2831.0,U,0.6221907355625166
05/04/2011,12402.08,12438.14,12353.34,12393.9,D,23.31000000000131,56.98999999999978,-30.88000000000102,12365.493333333332,12349.019999999999,12316.450000000003,12275.833333333334,12400.03,12376.72,12319.73,0.38997633352194555,2832.0,U,0.6100236664780545
06/04/2011,12386.66,12450.93,12386.66,12426.75,U,-6.130000000001019,23.31000000000131,56.98999999999978,12390.216666666667,12365.493333333332,12349.019999999999,12316.450000000003,12393.9,12400.03,12376.72,0.367842677186121,2833.0,U,0.632157322813879
07/04/2011,12426.45,12440.56,12328.36,12409.49,D,32.850000000000364,-6.130000000001019,23.31000000000131,12406.893333333333,12390.216666666667,12365.493333333332,12349.019999999999,12426.75,12393.9,12400.03,0.37356213513554337,2834.0,U,0.6264378648644566
08/04/2011,12409.87,12450.36,12320.72,12380.05,D,-17.26000000000022,32.850000000000364,-6.130000000001019,12410.046666666667,12406.893333333333,12390.216666666667,12365.493333333332,12409.49,12426.75,12393.9,0.3705462498505281,2835.0,U,0.6294537501494719
11/04/2011,12380.43,12444.0,12352.88,12381.11,U,-29.44000000000051,-17.26000000000022,32.850000000000364,12405.429999999998,12410.046666666667,12406.893333333333,12390.216666666667,12380.05,12409.49,12426.75,0.35741286406153105,2836.0,U,0.642587135938469
12/04/2011,12381.19,12381.19,12233.0,12263.58,D,1.0600000000013097,-29.44000000000051,-17.26000000000022,12390.216666666667,12405.429999999998,12410.046666666667,12406.893333333333,12381.11,12380.05,12409.49,0.367272378834963,2837.0,U,0.6327276211650369
13/04/2011,12263.65,12335.1,12224.45,12270.99,U,-117.53000000000065,1.0600000000013097,-29.44000000000051,12341.58,12390.216666666667,12405.429999999998,12410.046666666667,12263.58,12381.11,12380.05,0.35081280851477825,2838.0,U,0.6491871914852216
14/04/2011,12270.24,12305.58,12163.86,12285.15,U,7.4099999999998545,-117.53000000000065,1.0600000000013097,12305.226666666667,12341.58,12390.216666666667,12405.429999999998,12270.99,12263.58,12381.11,0.36028780516232056,2839.0,U,0.6397121948376794
15/04/2011,12285.45,12369.27,12272.58,12341.83,U,14.159999999999854,7.4099999999998545,-117.53000000000065,12273.24,12305.226666666667,12341.58,12390.216666666667,12285.15,12270.99,12263.58,0.3908272242694132,2840.0,U,0.6091727757305868
18/04/2011,12339.71,12339.79,12093.89,12201.59,D,56.68000000000029,14.159999999999854,7.4099999999998545,12299.323333333334,12273.24,12305.226666666667,12341.58,12341.83,12285.15,12270.99,0.38751513489785383,2841.0,U,0.6124848651021462
19/04/2011,12201.44,12275.34,12200.3,12266.75,U,-140.23999999999978,56.68000000000029,14.159999999999854,12276.19,12299.323333333334,12273.24,12305.226666666667,12201.59,12341.83,12285.15,0.3549234121818721,2842.0,U,0.6450765878181279
20/04/2011,12266.75,12475.53,12263.58,12453.54,U,65.15999999999985,-140.23999999999978,56.68000000000029,12270.056666666665,12276.19,12299.323333333334,12273.24,12266.75,12201.59,12341.83,0.37026329439971145,2843.0,U,0.6297367056002885
21/04/2011,12453.62,12506.06,12447.56,12505.99,U,186.79000000000087,65.15999999999985,-140.23999999999978,12307.293333333335,12270.056666666665,12276.19,12299.323333333334,12453.54,12266.75,12201.59,0.43836212429645255,2844.0,U,0.5616378757035474
25/04/2011,12505.99,12506.22,12446.05,12479.88,D,52.44999999999891,186.79000000000087,65.15999999999985,12408.76,12307.293333333335,12270.056666666665,12276.19,12505.99,12453.54,12266.75,0.3985447940955477,2845.0,U,0.6014552059044523
26/04/2011,12480.86,12613.16,12478.14,12595.37,U,-26.110000000000582,52.44999999999891,186.79000000000087,12479.803333333331,12408.76,12307.293333333335,12270.056666666665,12479.88,12505.99,12453.54,0.35119541975507534,2846.0,U,0.6488045802449247
27/04/2011,12592.23,12708.37,12588.33,12690.96,U,115.4900000000016,-26.110000000000582,52.44999999999891,12527.08,12479.803333333331,12408.76,12307.293333333335,12595.37,12479.88,12505.99,0.3812829533964314,2847.0,U,0.6187170466035686
28/04/2011,12689.9,12776.14,12674.54,12763.31,U,95.58999999999833,115.4900000000016,-26.110000000000582,12588.736666666666,12527.08,12479.803333333331,12408.76,12690.96,12595.37,12479.88,0.39545532002985395,2848.0,U,0.604544679970146
29/04/2011,12763.46,12832.83,12751.13,12810.54,U,72.35000000000036,95.58999999999833,115.4900000000016,12683.213333333333,12588.736666666666,12527.08,12479.803333333331,12763.31,12690.96,12595.37,0.3657188669681515,2849.0,U,0.6342811330318485
02/05/2011,12810.16,12876.0,12784.62,12807.36,D,47.23000000000138,72.35000000000036,95.58999999999833,12754.936666666666,12683.213333333333,12588.736666666666,12527.08,12810.54,12763.31,12690.96,0.3550952565292022,2850.0,U,0.6449047434707978
03/05/2011,12806.38,12840.66,12749.99,12807.51,U,-3.180000000000291,47.23000000000138,72.35000000000036,12793.736666666666,12754.936666666666,12683.213333333333,12588.736666666666,12807.36,12810.54,12763.31,0.3410481517885174,2851.0,U,0.6589518482114827
04/05/2011,12806.29,12806.68,12673.02,12723.58,D,0.1499999999996362,-3.180000000000291,47.23000000000138,12808.470000000001,12793.736666666666,12754.936666666666,12683.213333333333,12807.51,12807.36,12810.54,0.3342716165680022,2852.0,U,0.6657283834319978
05/05/2011,12723.65,12724.56,12521.28,12584.17,D,-83.93000000000029,0.1499999999996362,-3.180000000000291,12779.483333333335,12808.470000000001,12793.736666666666,12754.936666666666,12723.58,12807.51,12807.36,0.3222772968522159,2853.0,U,0.6777227031477842
06/05/2011,12580.76,12759.23,12579.93,12638.74,U,-139.40999999999985,-83.93000000000029,0.1499999999996362,12705.086666666668,12779.483333333335,12808.470000000001,12793.736666666666,12584.17,12723.58,12807.51,0.3043664179049797,2854.0,U,0.6956335820950202
09/05/2011,12637.83,12722.07,12620.2,12684.68,U,54.56999999999971,-139.40999999999985,-83.93000000000029,12648.83,12705.086666666668,12779.483333333335,12808.470000000001,12638.74,12584.17,12723.58,0.34466678672833556,2855.0,U,0.6553332132716645
10/05/2011,12685.13,12781.06,12681.65,12760.36,U,45.94000000000051,54.56999999999971,-139.40999999999985,12635.863333333333,12648.83,12705.086666666668,12779.483333333335,12684.68,12638.74,12584.17,0.3724921837194424,2856.0,U,0.6275078162805575
11/05/2011,12745.87,12748.21,12577.21,12630.03,D,75.68000000000029,45.94000000000051,54.56999999999971,12694.593333333332,12635.863333333333,12648.83,12705.086666666668,12760.36,12684.68,12638.74,0.3571119789132049,2857.0,U,0.6428880210867951
12/05/2011,12629.96,12718.58,12537.17,12695.92,U,-130.32999999999993,75.68000000000029,45.94000000000051,12691.69,12694.593333333332,12635.863333333333,12648.83,12630.03,12760.36,12684.68,0.3242587816330091,2858.0,U,0.6757412183669909
13/05/2011,12695.65,12714.5,12543.19,12595.75,D,65.88999999999942,-130.32999999999993,75.68000000000029,12695.436666666666,12691.69,12694.593333333332,12635.863333333333,12695.92,12630.03,12760.36,0.33646799818484596,2859.0,U,0.6635320018151541
16/05/2011,12594.77,12642.9,12530.81,12548.37,D,-100.17000000000007,65.88999999999942,-130.32999999999993,12640.566666666666,12695.436666666666,12691.69,12694.593333333332,12595.75,12695.92,12630.03,0.3475882044358029,2860.0,U,0.652411795564197
17/05/2011,12541.33,12541.33,12378.84,12479.58,D,-47.3799999999992,-100.17000000000007,65.88999999999942,12613.346666666666,12640.566666666666,12695.436666666666,12691.69,12548.37,12595.75,12695.92,0.3206556691050671,2861.0,U,0.6793443308949328
18/05/2011,12471.78,12571.15,12443.1,12560.18,U,-68.79000000000087,-47.3799999999992,-100.17000000000007,12541.233333333335,12613.346666666666,12640.566666666666,12695.436666666666,12479.58,12548.37,12595.75,0.3418109565833602,2862.0,U,0.6581890434166399
19/05/2011,12561.46,12633.59,12533.46,12605.32,U,80.60000000000036,-68.79000000000087,-47.3799999999992,12529.376666666669,12541.233333333335,12613.346666666666,12640.566666666666,12560.18,12479.58,12548.37,0.36598875292022975,2863.0,U,0.6340112470797703
20/05/2011,12604.72,12604.83,12485.86,12512.04,D,45.13999999999942,80.60000000000036,-68.79000000000087,12548.36,12529.376666666669,12541.233333333335,12613.346666666666,12605.32,12560.18,12479.58,0.37841426687833957,2864.0,U,0.6215857331216604
23/05/2011,12511.36,12511.36,12331.77,12381.26,D,-93.27999999999884,45.13999999999942,80.60000000000036,12559.18,12548.36,12529.376666666669,12541.233333333335,12512.04,12605.32,12560.18,0.33429054789535545,2865.0,U,0.6657094521046445
24/05/2011,12381.57,12422.55,12350.04,12356.21,D,-130.78000000000065,-93.27999999999884,45.13999999999942,12499.54,12559.18,12548.36,12529.376666666669,12381.26,12512.04,12605.32,0.3188308875790933,2866.0,U,0.6811691124209068
25/05/2011,12355.45,12440.03,12309.52,12394.66,U,-25.05000000000109,-130.78000000000065,-93.27999999999884,12416.503333333334,12499.54,12559.18,12548.36,12356.21,12381.26,12512.04,0.35189383357740806,2867.0,U,0.648106166422592
26/05/2011,12391.63,12441.58,12317.92,12402.76,U,38.45000000000073,-25.05000000000109,-130.78000000000065,12377.376666666669,12416.503333333334,12499.54,12559.18,12394.66,12356.21,12381.26,0.38166469068783654,2868.0,U,0.6183353093121634
27/05/2011,12398.06,12483.81,12397.69,12441.58,U,8.100000000000364,38.45000000000073,-25.05000000000109,12384.543333333333,12377.376666666669,12416.503333333334,12499.54,12402.76,12394.66,12356.21,0.3734642614991458,2869.0,U,0.6265357385008543
31/05/2011,12443.4,12574.29,12443.4,12569.79,U,38.81999999999971,8.100000000000364,38.45000000000073,12413.0,12384.543333333333,12377.376666666669,12416.503333333334,12441.58,12402.76,12394.66,0.37146616725761633,2870.0,U,0.6285338327423836
01/06/2011,12569.41,12569.49,12282.42,12290.14,D,128.21000000000095,38.81999999999971,8.100000000000364,12471.376666666669,12413.0,12384.543333333333,12377.376666666669,12569.79,12441.58,12402.76,0.39557711362893044,2871.0,U,0.6044228863710697
02/06/2011,12289.61,12306.71,12190.54,12248.55,D,-279.65000000000146,128.21000000000095,38.81999999999971,12433.836666666668,12471.376666666669,12413.0,12384.543333333333,12290.14,12569.79,12441.58,0.3240889697023666,2872.0,U,0.6759110302976334
03/06/2011,12247.8,12247.87,12104.03,12151.26,D,-41.590000000000146,-279.65000000000146,128.21000000000095,12369.493333333332,12433.836666666668,12471.376666666669,12413.0,12248.55,12290.14,12569.79,0.3171153800066185,2873.0,U,0.6828846199933815
06/06/2011,12151.19,12151.49,12070.66,12089.96,D,-97.28999999999905,-41.590000000000146,-279.65000000000146,12229.983333333332,12369.493333333332,12433.836666666668,12471.376666666669,12151.26,12248.55,12290.14,0.3789231760570688,2874.0,U,0.6210768239429312
07/06/2011,12090.18,12178.89,12066.61,12070.81,D,-61.30000000000109,-97.28999999999905,-41.590000000000146,12163.256666666666,12229.983333333332,12369.493333333332,12433.836666666668,12089.96,12151.26,12248.55,0.35879085355616397,2875.0,U,0.6412091464438361
08/06/2011,12066.27,12098.36,12024.26,12048.94,D,-19.149999999999636,-61.30000000000109,-97.28999999999905,12104.01,12163.256666666666,12229.983333333332,12369.493333333332,12070.81,12089.96,12151.26,0.3818780848413255,2876.0,U,0.6181219151586744
09/06/2011,12049.47,12183.12,12049.09,12124.36,U,-21.86999999999898,-19.149999999999636,-61.30000000000109,12069.903333333334,12104.01,12163.256666666666,12229.983333333332,12048.94,12070.81,12089.96,0.39018423792677775,2877.0,U,0.6098157620732223
10/06/2011,12124.17,12124.85,11937.42,11951.91,D,75.42000000000007,-21.86999999999898,-19.149999999999636,12081.37,12069.903333333334,12104.01,12163.256666666666,12124.36,12048.94,12070.81,0.4073380053731522,2878.0,U,0.5926619946268479
13/06/2011,11945.33,12011.66,11917.78,11952.97,U,-172.45000000000073,75.42000000000007,-21.86999999999898,12041.73666666667,12081.37,12069.903333333334,12104.01,11951.91,12124.36,12048.94,0.37320269010651397,2879.0,U,0.626797309893486
14/06/2011,11951.38,12120.8,11951.38,12076.11,U,1.0599999999994907,-172.45000000000073,75.42000000000007,12009.746666666666,12041.73666666667,12081.37,12069.903333333334,11952.97,11951.91,12124.36,0.37172367334475104,2880.0,U,0.628276326655249
15/06/2011,12075.12,12075.2,11862.53,11897.27,D,123.14000000000124,1.0599999999994907,-172.45000000000073,11993.663333333332,12009.746666666666,12041.73666666667,12081.37,12076.11,11952.97,11951.91,0.44502248950133305,2881.0,U,0.554977510498667
16/06/2011,11896.13,11990.02,11875.77,11961.52,U,-178.84000000000015,123.14000000000124,1.0599999999994907,11975.450000000003,11993.663333333332,12009.746666666666,12041.73666666667,11897.27,12076.11,11952.97,0.38071726519732013,2882.0,U,0.6192827348026799
17/06/2011,11962.66,12072.89,11962.51,12004.36,U,64.25,-178.84000000000015,123.14000000000124,11978.300000000001,11975.450000000003,11993.663333333332,12009.746666666666,11961.52,11897.27,12076.11,0.38213364274600276,2883.0,U,0.6178663572539973
20/06/2011,12004.28,12099.87,11971.29,12080.38,U,42.840000000000146,64.25,-178.84000000000015,11954.383333333333,11978.300000000001,11975.450000000003,11993.663333333332,12004.36,11961.52,11897.27,0.44230429061425935,2884.0,U,0.5576957093857406
21/06/2011,12081.33,12217.33,12081.18,12190.01,U,76.01999999999862,42.840000000000146,64.25,12015.42,11954.383333333333,11978.300000000001,11975.450000000003,12080.38,12004.36,11961.52,0.4174315829263553,2885.0,U,0.5825684170736447
22/06/2011,12189.71,12207.99,12105.85,12109.67,D,109.63000000000102,76.01999999999862,42.840000000000146,12091.583333333334,12015.42,11954.383333333333,11978.300000000001,12190.01,12080.38,12004.36,0.42667322591283285,2886.0,U,0.5733267740871671
23/06/2011,12108.35,12108.73,11874.94,12050.0,D,-80.34000000000015,109.63000000000102,76.01999999999862,12126.686666666666,12091.583333333334,12015.42,11954.383333333333,12109.67,12190.01,12080.38,0.38784606689252815,2887.0,U,0.6121539331074719
24/06/2011,12049.24,12057.19,11925.42,11934.58,D,-59.67000000000007,-80.34000000000015,109.63000000000102,12116.56,12126.686666666666,12091.583333333334,12015.42,12050.0,12109.67,12190.01,0.3643038235350488,2888.0,U,0.6356961764649512
27/06/2011,11934.66,12098.81,11934.05,12043.56,U,-115.42000000000007,-59.67000000000007,-80.34000000000015,12031.416666666666,12116.56,12126.686666666666,12091.583333333334,11934.58,12050.0,12109.67,0.37656279878734145,2889.0,U,0.6234372012126586
28/06/2011,12043.56,12190.43,12042.28,12188.69,U,108.97999999999956,-115.42000000000007,-59.67000000000007,12009.38,12031.416666666666,12116.56,12126.686666666666,12043.56,11934.58,12050.0,0.41286335597463514,2890.0,U,0.5871366440253649
29/06/2011,12187.63,12284.39,12175.86,12261.42,U,145.13000000000102,108.97999999999956,-115.42000000000007,12055.61,12009.38,12031.416666666666,12116.56,12188.69,12043.56,11934.58,0.45170325115093135,2891.0,U,0.5482967488490685
30/06/2011,12262.25,12427.09,12262.1,12414.34,U,72.72999999999956,145.13000000000102,108.97999999999956,12164.556666666665,12055.61,12009.38,12031.416666666666,12261.42,12188.69,12043.56,0.4143974825052442,2892.0,U,0.5856025174947558
01/07/2011,12414.34,12596.13,12404.08,12582.77,U,152.92000000000007,72.72999999999956,145.13000000000102,12288.15,12164.556666666665,12055.61,12009.38,12414.34,12261.42,12188.69,0.41356924683675456,2893.0,U,0.5864307531632454
05/07/2011,12569.87,12601.8,12540.58,12569.87,D,168.4300000000003,152.92000000000007,72.72999999999956,12419.51,12288.15,12164.556666666665,12055.61,12582.77,12414.34,12261.42,0.42685588006297975,2894.0,U,0.5731441199370202
06/07/2011,12562.47,12643.24,12539.21,12626.02,U,-12.899999999999636,168.4300000000003,152.92000000000007,12522.326666666668,12419.51,12288.15,12164.556666666665,12569.87,12582.77,12414.34,0.37356861130564734,2895.0,U,0.6264313886943527
07/07/2011,12627.23,12753.89,12627.23,12719.49,U,56.149999999999636,-12.899999999999636,168.4300000000003,12592.886666666667,12522.326666666668,12419.51,12288.15,12626.02,12569.87,12582.77,0.356564932479502,2896.0,U,0.643435067520498
08/07/2011,12717.9,12717.9,12567.41,12657.2,D,93.46999999999935,56.149999999999636,-12.899999999999636,12638.46,12592.886666666667,12522.326666666668,12419.51,12719.49,12626.02,12569.87,0.38393290381862416,2897.0,U,0.6160670961813758
11/07/2011,12655.62,12655.84,12470.3,12505.76,D,-62.289999999999054,93.46999999999935,56.149999999999636,12667.570000000002,12638.46,12592.886666666667,12522.326666666668,12657.2,12719.49,12626.02,0.34460686167379245,2898.0,U,0.6553931383262076
12/07/2011,12505.54,12570.58,12446.88,12446.88,D,-151.4400000000005,-62.289999999999054,93.46999999999935,12627.483333333335,12667.570000000002,12638.46,12592.886666666667,12505.76,12657.2,12719.49,0.3060218067711755,2899.0,U,0.6939781932288245
13/07/2011,12447.33,12611.04,12447.33,12491.61,U,-58.88000000000102,-151.4400000000005,-62.289999999999054,12536.613333333333,12627.483333333335,12667.570000000002,12638.46,12446.88,12505.76,12657.2,0.3311896010160128,2900.0,U,0.6688103989839871
14/07/2011,12491.53,12581.98,12414.41,12437.12,D,44.73000000000138,-58.88000000000102,-151.4400000000005,12481.416666666666,12536.613333333333,12627.483333333335,12667.570000000002,12491.61,12446.88,12505.76,0.37216951856627256,2901.0,U,0.6278304814337274
15/07/2011,12437.12,12504.82,12406.09,12479.73,U,-54.48999999999978,44.73000000000138,-58.88000000000102,12458.536666666667,12481.416666666666,12536.613333333333,12627.483333333335,12437.12,12491.61,12446.88,0.35692966962134476,2902.0,U,0.6430703303786552
18/07/2011,12475.11,12475.26,12296.23,12385.16,D,42.60999999999876,-54.48999999999978,44.73000000000138,12469.48666666667,12458.536666666667,12481.416666666666,12536.613333333333,12479.73,12437.12,12491.61,0.35692880702861995,2903.0,U,0.64307119297138
19/07/2011,12386.03,12607.56,12385.96,12587.42,U,-94.56999999999971,42.60999999999876,-54.48999999999978,12434.003333333332,12469.48666666667,12458.536666666667,12481.416666666666,12385.16,12479.73,12437.12,0.3555268866612411,2904.0,U,0.6444731133387589
20/07/2011,12583.68,12603.51,12546.56,12571.91,D,202.26000000000022,-94.56999999999971,42.60999999999876,12484.103333333333,12434.003333333332,12469.48666666667,12458.536666666667,12587.42,12385.16,12479.73,0.3872652100263207,2905.0,U,0.6127347899736793
21/07/2011,12567.07,12751.43,12566.61,12724.41,U,-15.510000000000218,202.26000000000022,-94.56999999999971,12514.830000000002,12484.103333333333,12434.003333333332,12469.48666666667,12571.91,12587.42,12385.16,0.39085240027191137,2906.0,U,0.6091475997280886
22/07/2011,12724.71,12740.87,12644.19,12681.16,D,152.5,-15.510000000000218,202.26000000000022,12627.913333333336,12514.830000000002,12484.103333333333,12434.003333333332,12724.41,12571.91,12587.42,0.3639283225177908,2907.0,U,0.6360716774822092
25/07/2011,12679.72,12679.95,12536.19,12592.8,D,-43.25,152.5,-15.510000000000218,12659.159999999998,12627.913333333336,12514.830000000002,12484.103333333333,12681.16,12724.41,12571.91,0.3640061606878219,2908.0,U,0.6359938393121781
26/07/2011,12592.12,12593.4,12489.04,12501.3,D,-88.36000000000058,-43.25,152.5,12666.123333333331,12659.159999999998,12627.913333333336,12514.830000000002,12592.8,12681.16,12724.41,0.31549071327695954,2909.0,U,0.6845092867230405
27/07/2011,12498.42,12498.65,12289.69,12302.55,D,-91.5,-88.36000000000058,-43.25,12591.753333333332,12666.123333333331,12659.159999999998,12627.913333333336,12501.3,12592.8,12681.16,0.3279918453430184,2910.0,U,0.6720081546569816
28/07/2011,12301.72,12384.9,12226.83,12240.11,D,-198.75,-91.5,-88.36000000000058,12465.549999999997,12591.753333333332,12666.123333333331,12659.159999999998,12302.55,12501.3,12592.8,0.31643614886723553,2911.0,U,0.6835638511327645
29/07/2011,12239.36,12243.07,12083.45,12143.24,D,-62.43999999999869,-198.75,-91.5,12347.986666666666,12465.549999999997,12591.753333333332,12666.123333333331,12240.11,12302.55,12501.3,0.3349093728497038,2912.0,U,0.6650906271502962
01/08/2011,12144.22,12282.42,11998.08,12132.49,D,-96.8700000000008,-62.43999999999869,-198.75,12228.633333333333,12347.986666666666,12465.549999999997,12591.753333333332,12143.24,12240.11,12302.55,0.36269740049980853,2913.0,U,0.6373025995001914
02/08/2011,12129.77,12130.3,11865.56,11866.62,D,-10.75,-96.8700000000008,-62.43999999999869,12171.946666666665,12228.633333333333,12347.986666666666,12465.549999999997,12132.49,12143.24,12240.11,0.36895691184525214,2914.0,U,0.6310430881547479
03/08/2011,11863.74,11904.91,11700.34,11896.44,U,-265.869999999999,-10.75,-96.8700000000008,12047.449999999999,12171.946666666665,12228.633333333333,12347.986666666666,11866.62,12132.49,12143.24,0.342572747156002,2915.0,U,0.657427252843998
04/08/2011,11893.86,11893.94,11372.14,11383.68,D,29.81999999999971,-265.869999999999,-10.75,11965.183333333334,12047.449999999999,12171.946666666665,12228.633333333333,11896.44,11866.62,12132.49,0.3711737045254022,2916.0,U,0.6288262954745978
05/08/2011,11383.98,11555.41,11139.0,11444.61,U,-512.7600000000002,29.81999999999971,-265.869999999999,11715.580000000002,11965.183333333334,12047.449999999999,12171.946666666665,11383.68,11896.44,11866.62,0.33858769209516043,2917.0,U,0.6614123079048395
